School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
St. Pius X (Festus),1.67,1.81,3.48,1,1,1
Arcadia Valley,1.04,1.1,2.14,3,2,2
Hermann,1.08,1.02,2.11,2,3,3
Liberty (Mountain View),0.78,0.85,1.64,5,4,4
Fatima,0.81,0.7,1.51,4,5,5
St. Paul Lutheran (Concordia),0.76,0.66,1.42,6,7,6
Bloomfield,0.67,0.69,1.36,8,6,7
Jefferson (Festus),0.69,0.45,1.14,7,13,8
Saxony Lutheran,0.58,0.53,1.11,9,10,9
Fair Grove,0.55,0.52,1.07,10,11,10
Clever,0.54,0.51,1.05,11,12,11
Holden,0.4,0.61,1.01,16,8,12
Adrian,0.44,0.53,0.97,13,9,13
Trinity Catholic,0.54,0.38,0.92,12,14,14
Bishop LeBlond,0.42,0.34,0.76,14,16,15
Mid-Buchanan,0.42,0.24,0.65,15,19,16
Father Tolton,0.31,0.34,0.65,18,15,17
Sparta,0.28,0.3,0.59,19,17,18
Malden,0.24,0.3,0.54,20,18,19
Lexington,0.24,0.22,0.46,21,22,20
Woodland,0.22,0.23,0.44,23,21,21
Metro,0.19,0.23,0.42,24,20,22
Cole Camp,0.18,0.15,0.33,25,23,23
Marionville,0.18,0.05,0.24,26,25,24
Willow Springs,0.03,0.06,0.09,29,24,25
West County,0.06,0.01,0.07,27,28,26
Summit Christian Academy,0.22,-0.18,0.04,22,35,27
Grandview (Hillsboro),0.01,-0.01,0.0,30,29,28
Greenville,-0.09,0.05,-0.03,33,26,29
Ash Grove,0.04,-0.07,-0.04,28,31,30
Whitfield,-0.1,0.02,-0.08,34,27,31
Windsor,-0.07,-0.03,-0.11,32,30,32
Barstow,0.34,-0.49,-0.15,17,54,33
Butler,-0.02,-0.18,-0.19,31,34,34
John F. Kennedy,-0.17,-0.13,-0.3,36,33,35
Lawson,-0.22,-0.11,-0.33,41,32,36
Portageville,-0.15,-0.25,-0.4,35,38,37
Forsyth,-0.21,-0.24,-0.45,40,37,38
Lutheran North,-0.18,-0.28,-0.45,37,39,39
Puxico,-0.3,-0.2,-0.5,44,36,40
Centralia,-0.18,-0.37,-0.54,38,46,41
Cabool,-0.21,-0.36,-0.56,39,45,42
Senath-Hornersville,-0.24,-0.35,-0.59,42,44,43
Brentwood,-0.3,-0.33,-0.63,43,41,44
Lathrop,-0.35,-0.29,-0.64,47,40,45
Crossroads College Preparatory,-0.32,-0.33,-0.66,45,43,46
East Buchanan,-0.34,-0.33,-0.68,46,42,47
Hallsville,-0.38,-0.42,-0.8,48,48,48
Plattsburg,-0.4,-0.41,-0.81,50,47,49
Versailles,-0.4,-0.43,-0.83,49,50,50
Eugene,-0.4,-0.43,-0.84,51,49,51
Sarcoxie,-0.42,-0.47,-0.89,52,51,52
Hancock,-0.44,-0.47,-0.91,53,52,53
Lamar,-0.5,-0.48,-0.97,57,53,54
Maplewood-Richmond Hts.,-0.45,-0.57,-1.02,54,57,55
Bowling Green,-0.48,-0.58,-1.06,55,60,56
Principia,-0.49,-0.57,-1.06,56,58,57
New Heights Christian,-0.52,-0.57,-1.09,58,56,58
Skyline,-0.53,-0.57,-1.1,59,59,59
Linn,-0.65,-0.52,-1.17,65,55,60
Warsaw,-0.68,-0.58,-1.26,68,61,61
El Dorado Springs,-0.59,-0.68,-1.27,61,65,62
Cardinal Ritter,-0.7,-0.58,-1.28,71,62,63
Conway,-0.59,-0.73,-1.32,60,69,64
Montgomery County,-0.65,-0.69,-1.34,66,67,65
Kingston,-0.73,-0.62,-1.35,74,63,66
Purdy,-0.72,-0.63,-1.35,73,64,67
Knob Noster,-0.64,-0.72,-1.36,64,68,68
Crane,-0.63,-0.73,-1.36,62,70,69
Carnahan,-0.64,-0.74,-1.38,63,71,70
Stockton,-0.72,-0.68,-1.4,72,66,71
Spokane,-0.69,-0.8,-1.49,69,74,72
Licking,-0.66,-0.84,-1.5,67,75,73
Lafayette County,-0.77,-0.78,-1.55,75,73,74
Caruthersville,-0.69,-0.87,-1.56,70,77,75
Tipton,-0.85,-0.75,-1.6,78,72,76
North Callaway,-0.79,-0.94,-1.73,76,81,77
Hayti,-0.92,-0.85,-1.77,80,76,78
Transportation and Law,-0.86,-0.91,-1.77,79,79,79
Sherwood,-0.82,-0.98,-1.8,77,85,80
Diamond,-0.94,-0.9,-1.84,81,78,81
University Academy Charter,-0.96,-0.94,-1.9,82,80,82
Clearwater,-0.97,-0.96,-1.93,84,82,83
Carrollton,-0.98,-0.98,-1.96,85,83,84
North Platte,-1.02,-1.0,-2.02,86,88,85
Collegiate School of Med-Bio Science,-1.06,-0.98,-2.04,87,84,86
Cleveland NJROTC,-0.97,-1.08,-2.04,83,89,87
Pleasant Hope,-1.1,-0.99,-2.09,90,86,88
North Technical,-1.1,-1.0,-2.1,89,87,89
Southwest (Washburn),-1.13,-1.08,-2.22,91,90,90
Houston,-1.09,-1.14,-2.22,88,91,91
Trenton,-1.17,-1.2,-2.37,92,93,92
Valley Park,-1.3,-1.2,-2.5,93,92,93
Bourbon,-1.41,-1.22,-2.64,96,94,94
Charleston,-1.33,-1.35,-2.68,94,96,95
Belle,-1.38,-1.35,-2.74,95,95,96
Penney,-1.55,-1.55,-3.09,97,97,97
Dixon,-1.57,-1.62,-3.19,98,98,98
Brookfield,-1.63,-1.62,-3.25,99,99,99
McKinley Classical Leadership,-1.66,-1.75,-3.41,100,100,100
Frontier School of Excellence Charter,-2.65,-2.29,-4.95,101,101,101
