School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Valle Catholic,1.4,1.44,2.85,1,1,1
New Haven,1.03,1.04,2.07,2,2,2
Northland Christian,0.78,0.88,1.66,4,3,3
Advance,0.84,0.82,1.66,3,4,4
Bismarck,0.76,0.75,1.5,5,6,5
St. Vincent,0.66,0.76,1.42,6,5,6
Lesterville,0.64,0.66,1.3,8,9,7
Bernie,0.56,0.73,1.29,11,7,8
Winona,0.6,0.68,1.28,9,8,9
Eminence,0.65,0.61,1.27,7,10,10
Santa Fe,0.58,0.47,1.05,10,12,11
Calvary Lutheran,0.46,0.52,0.99,14,11,12
Lutheran (Kansas City),0.53,0.46,0.98,12,13,13
Green Ridge,0.49,0.31,0.8,13,14,14
Sacred Heart,0.44,0.28,0.72,15,15,15
Gideon,0.15,0.1,0.25,16,17,16
Miller,0.06,0.13,0.19,17,16,17
Wheaton,-0.02,0.04,0.02,19,18,18
Midway,-0.04,0.03,-0.01,21,20,19
Leopold,-0.05,0.03,-0.02,22,19,20
Risco,0.05,-0.09,-0.04,18,22,21
Viburnum,-0.06,-0.04,-0.09,23,21,22
Liberal,-0.03,-0.13,-0.15,20,24,23
West Platte,-0.1,-0.17,-0.28,24,26,24
Wellington-Napoleon,-0.14,-0.17,-0.31,25,25,25
Rock Port,-0.21,-0.11,-0.32,29,23,26
Bell City,-0.15,-0.2,-0.35,26,27,27
Billings,-0.19,-0.28,-0.47,27,28,28
Osceola,-0.19,-0.29,-0.49,28,30,29
Northwest (Hughesville),-0.25,-0.29,-0.53,30,29,30
Oran,-0.26,-0.37,-0.63,31,31,31
Pierce City,-0.27,-0.38,-0.65,33,32,32
Lone Jack,-0.33,-0.39,-0.72,35,33,33
Valley,-0.32,-0.46,-0.78,34,34,34
Orrick,-0.26,-0.55,-0.81,32,37,35
Lockwood,-0.37,-0.5,-0.88,36,36,36
Plato,-0.44,-0.5,-0.94,38,35,37
North Pemiscot,-0.43,-0.58,-1.01,37,38,38
Crest Ridge,-0.52,-0.61,-1.13,39,40,39
Oak Ridge,-0.58,-0.58,-1.16,42,39,40
Fordland,-0.59,-0.62,-1.21,44,41,41
Kingsville,-0.54,-0.69,-1.23,40,45,42
South Iron,-0.58,-0.67,-1.25,43,43,43
Meadow Heights,-0.63,-0.63,-1.26,48,42,44
Hurley,-0.58,-0.72,-1.29,41,47,45
School of the Ozarks,-0.63,-0.72,-1.35,47,48,46
Nodaway-Holt,-0.61,-0.74,-1.35,45,49,47
Blue Eye,-0.62,-0.74,-1.35,46,50,48
Concordia,-0.64,-0.72,-1.36,49,46,49
Ellington,-0.7,-0.74,-1.44,50,51,50
Jasper,-0.74,-0.75,-1.49,52,53,51
Zalma,-0.82,-0.69,-1.51,56,44,52
Drexel,-0.71,-0.79,-1.51,51,56,53
Smithton,-0.76,-0.79,-1.55,53,55,54
Golden City,-0.78,-0.78,-1.55,54,54,55
Campbell,-0.83,-0.75,-1.58,57,52,56
Galena,-0.79,-0.91,-1.71,55,58,57
Crystal City,-0.9,-0.83,-1.73,59,57,58
Archie,-0.86,-0.98,-1.84,58,59,59
Rich Hill,-1.01,-1.03,-2.04,60,63,60
Verona,-1.03,-1.04,-2.07,62,64,61
Summersville,-1.06,-1.01,-2.07,64,62,62
Greenfield,-1.11,-0.99,-2.1,66,60,63
Southland,-1.03,-1.09,-2.11,61,66,64
Clarkton,-1.1,-1.01,-2.11,65,61,65
Lincoln,-1.04,-1.07,-2.11,63,65,66
Chadwick,-1.13,-1.2,-2.33,67,69,67
Cooter,-1.22,-1.14,-2.36,69,67,68
Holcomb,-1.17,-1.24,-2.42,68,72,69
Otterville,-1.29,-1.22,-2.51,70,71,70
La Monte,-1.34,-1.2,-2.54,73,70,71
St. Joseph Christian,-1.38,-1.17,-2.54,75,68,72
Delta (Deering),-1.37,-1.26,-2.63,74,73,73
Richland (Essex),-1.38,-1.3,-2.68,76,74,74
St. Paul Lutheran (Farmington),-1.34,-1.45,-2.79,72,76,75
Bronaugh,-1.43,-1.42,-2.84,79,75,76
Thomas Jefferson Independent Day,-1.41,-1.51,-2.92,78,79,77
McAuley Catholic,-1.41,-1.62,-3.03,77,82,78
Thayer,-1.56,-1.47,-3.04,81,78,79
Lakeland,-1.53,-1.53,-3.06,80,80,80
Chamois,-1.33,-1.79,-3.12,71,89,81
Exeter,-1.69,-1.55,-3.24,86,81,82
Barat Academy,-1.85,-1.47,-3.32,88,77,83
Bradleyville,-1.64,-1.67,-3.32,83,84,84
Hume,-1.67,-1.66,-3.33,84,83,85
Miami (Amoret),-1.6,-1.77,-3.37,82,88,86
Bunceton,-1.69,-1.7,-3.38,85,87,87
Niangua,-1.74,-1.68,-3.42,87,86,88
Bunker,-1.89,-1.68,-3.56,91,85,89
Ballard,-1.85,-1.94,-3.79,89,90,90
Northeast Vernon County,-1.88,-2.27,-4.16,90,94,91
Everton,-2.26,-2.03,-4.29,92,91,92
Chilhowee,-2.3,-2.04,-4.34,93,92,93
Sheldon,-2.3,-2.34,-4.64,94,95,94
Koshkonong,-2.32,-2.38,-4.7,95,96,95
Missouri School for the Deaf,-2.48,-2.23,-4.71,96,93,96
Calhoun,-2.56,-2.54,-5.1,97,97,97
Wentworth Military Academy,-2.97,-3.05,-6.02,98,98,98
